IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150329651,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,18:00,BAYVIEW,NONE,100 Block of GIRARD ST,-122.405767121533,37.7303818048919,"(37.7303818048919, -122.405767121533)"
150329708,NON-CRIMINAL,FOUND PROPERTY,Wednesday,04/15/2015 12:00:00 AM,18:15,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)"
150329714,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,04/15/2015 12:00:00 AM,05:30,TARAVAL,NONE,400 Block of HOLLOWAY AV,-122.457683258132,37.7218965840285,"(37.7218965840285, -122.457683258132)"
150329805,ASSAULT,BATTERY,Wednesday,04/15/2015 12:00:00 AM,18:22,RICHMOND,"ARREST, BOOKED",2900 Block of TURK ST,-122.454785207395,37.7777102578116,"(37.7777102578116, -122.454785207395)"
150329805,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,04/15/2015 12:00:00 AM,18:22,RICHMOND,"ARREST, BOOKED",2900 Block of TURK ST,-122.454785207395,37.7777102578116,"(37.7777102578116, -122.454785207395)"
150329849,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,19:22,TENDERLOIN,NONE,200 Block of TAYLOR ST,-122.410979175673,37.784625434984,"(37.784625434984, -122.410979175673)"
150329877,NON-CRIMINAL,AIDED CASE,Wednesday,04/15/2015 12:00:00 AM,19:18,INGLESIDE,NONE,1400 Block of SUNNYDALE AV,-122.415526093798,37.7118390462146,"(37.7118390462146, -122.415526093798)"
150329968,TRESPASS,TRESPASSING,Wednesday,04/15/2015 12:00:00 AM,20:09,BAYVIEW,NONE,1500 Block of 20TH ST,-122.396770413598,37.7599412237169,"(37.7599412237169, -122.396770413598)"
150329996,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,16:00,NORTHERN,NONE,1300 Block of WEBSTER ST,-122.431046366089,37.7830295716044,"(37.7830295716044, -122.431046366089)"
150330012,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/15/2015 12:00:00 AM,00:01,BAYVIEW,NONE,1300 Block of 17TH ST,-122.397258166835,37.7650460249856,"(37.7650460249856, -122.397258166835)"
150330062,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,17:50,RICHMOND,NONE,700 Block of CLEMENT ST,-122.467102254248,37.7827705350074,"(37.7827705350074, -122.467102254248)"
150330125,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,21:00,CENTRAL,PSYCHOPATHIC CASE,200 Block of KEARNY ST,-122.403915681571,37.790538993725,"(37.790538993725, -122.403915681571)"
150330147,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,21:03,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375605171962,37.7307215215703,"(37.7307215215703, -122.375605171962)"
150330153,NON-CRIMINAL,LOST PROPERTY,Wednesday,04/15/2015 12:00:00 AM,19:30,CENTRAL,NONE,0 Block of BEACH ST,-122.409871154919,37.8079396293906,"(37.8079396293906, -122.409871154919)"
150330200,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,04/15/2015 12:00:00 AM,21:14,MISSION,"ARREST, BOOKED",500 Block of VALENCIA ST,-122.421876488492,37.7640888944532,"(37.7640888944532, -122.421876488492)"
150330200,OTHER OFFENSES,RESISTING ARREST,Wednesday,04/15/2015 12:00:00 AM,21:14,MISSION,"ARREST, BOOKED",500 Block of VALENCIA ST,-122.421876488492,37.7640888944532,"(37.7640888944532, -122.421876488492)"
150330288,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,19:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)"
150330294,MISSING PERSON,MISSING JUVENILE,Wednesday,04/15/2015 12:00:00 AM,20:30,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)"
150330313,ASSAULT,BATTERY OF A POLICE OFFICER,Wednesday,04/15/2015 12:00:00 AM,22:01,INGLESIDE,"ARREST, BOOKED",4500 Block of MISSION ST,-122.43455277287,37.7249007364814,"(37.7249007364814, -122.43455277287)"
150330313,OTHER OFFENSES,RESISTING ARREST,Wednesday,04/15/2015 12:00:00 AM,22:01,INGLESIDE,"ARREST, BOOKED",4500 Block of MISSION ST,-122.43455277287,37.7249007364814,"(37.7249007364814, -122.43455277287)"
150330341,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,04/15/2015 12:00:00 AM,15:45,NORTHERN,NONE,1400 Block of VANNESS AV,-122.422163486157,37.7886856403573,"(37.7886856403573, -122.422163486157)"
150330341,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/15/2015 12:00:00 AM,15:45,NORTHERN,NONE,1400 Block of VANNESS AV,-122.422163486157,37.7886856403573,"(37.7886856403573, -122.422163486157)"
150330357,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/15/2015 12:00:00 AM,21:52,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)"
150330363,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,22:10,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)"
150330379,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,16:31,INGLESIDE,EXCEPTIONAL CLEARANCE,200 Block of MURRAY ST,-122.422990737489,37.733620236458,"(37.733620236458, -122.422990737489)"
150330391,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,22:00,CENTRAL,PSYCHOPATHIC CASE,1200 Block of BUSH ST,-122.417841550946,37.7889536872317,"(37.7889536872317, -122.417841550946)"
150330454,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,23:15,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)"
150330460,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/15/2015 12:00:00 AM,22:28,CENTRAL,"ARREST, BOOKED",600 Block of CLAY ST,-122.403972700548,37.7945033816358,"(37.7945033816358, -122.403972700548)"
150332319,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,04/15/2015 12:00:00 AM,21:00,CENTRAL,NONE,0 Block of VANDEWATER ST,-122.412698359147,37.8053109379125,"(37.8053109379125, -122.412698359147)"
150332319,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/15/2015 12:00:00 AM,21:00,CENTRAL,NONE,0 Block of VANDEWATER ST,-122.412698359147,37.8053109379125,"(37.8053109379125, -122.412698359147)"
150330987,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,04/15/2015 12:00:00 AM,22:30,PARK,NONE,2300 Block of GEARY BL,-122.442027369265,37.783111556712,"(37.783111556712, -122.442027369265)"
150331888,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,04/15/2015 12:00:00 AM,15:30,NORTHERN,NONE,600 Block of TURK ST,-122.419820628063,37.782008780606,"(37.782008780606, -122.419820628063)"
150332472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,20:00,BAYVIEW,NONE,700 Block of TENNESSEE ST,-122.389738052686,37.7623318815372,"(37.7623318815372, -122.389738052686)"
150332820,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/15/2015 12:00:00 AM,15:15,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.40642786236,37.78710945429,"(37.78710945429, -122.40642786236)"
150333072,MISSING PERSON,FOUND PERSON,Wednesday,04/15/2015 12:00:00 AM,18:00,MISSION,NONE,200 Block of GUERRERO ST,-122.424450603152,37.7671835873881,"(37.7671835873881, -122.424450603152)"
150336060,MISSING PERSON,MISSING ADULT,Wednesday,04/15/2015 12:00:00 AM,00:01,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)"
150336383,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,13:15,SOUTHERN,NONE,1600 Block of MARKET ST,-122.421619493654,37.773433937273,"(37.773433937273, -122.421619493654)"
156091006,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,04/15/2015 12:00:00 AM,15:45,NORTHERN,NONE,1400 Block of VANNESS AV,-122.422163486157,37.7886856403573,"(37.7886856403573, -122.422163486157)"
156091028,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,17:15,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.401548064995,37.7929509214078,"(37.7929509214078, -122.401548064995)"
156091034,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,16:45,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)"
156091056,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,17:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)"
156091078,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,04/15/2015 12:00:00 AM,08:35,SOUTHERN,NONE,500 Block of MISSION ST,-122.398488873746,37.7891181923442,"(37.7891181923442, -122.398488873746)"
156091084,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,15:30,TARAVAL,NONE,0 Block of HARDING RD,-122.49770432371,37.7247384376425,"(37.7247384376425, -122.49770432371)"
156091090,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/15/2015 12:00:00 AM,08:00,TARAVAL,NONE,1400 Block of 45TH AV,-122.504720749439,37.7595242680732,"(37.7595242680732, -122.504720749439)"
156091391,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,23:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
150327100,ASSAULT,BATTERY,Wednesday,04/15/2015 12:00:00 AM,20:20,BAYVIEW,NONE,600 Block of CONNECTICUT ST,-122.39705592967,37.7586844897791,"(37.7586844897791, -122.39705592967)"
150327423,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,04/15/2015 12:00:00 AM,23:49,NORTHERN,NONE,1200 Block of LARKIN ST,-122.418771494007,37.7891338877614,"(37.7891338877614, -122.418771494007)"
150327423,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Wednesday,04/15/2015 12:00:00 AM,23:49,NORTHERN,NONE,1200 Block of LARKIN ST,-122.418771494007,37.7891338877614,"(37.7891338877614, -122.418771494007)"
150327586,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,04/15/2015 12:00:00 AM,01:30,TARAVAL,NONE,2000 Block of 19TH AV,-122.47596480997,37.7495676252131,"(37.7495676252131, -122.47596480997)"
150327934,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,02:30,NORTHERN,NONE,1300 Block of FILLMORE ST,-122.432355641362,37.7819065476741,"(37.7819065476741, -122.432355641362)"
150328045,NON-CRIMINAL,FOUND PROPERTY,Wednesday,04/15/2015 12:00:00 AM,09:40,MISSION,NONE,1300 Block of SAN BRUNO AV,-122.404370302647,37.7524667921827,"(37.7524667921827, -122.404370302647)"
150328368,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Wednesday,04/15/2015 12:00:00 AM,11:20,NORTHERN,NONE,0 Block of LARKIN ST,-122.416422293238,37.7781985654339,"(37.7781985654339, -122.416422293238)"
150328380,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Wednesday,04/15/2015 12:00:00 AM,11:05,NORTHERN,NONE,0 Block of LARKIN ST,-122.416422293238,37.7781985654339,"(37.7781985654339, -122.416422293238)"
150329087,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,12:00,NORTHERN,NONE,800 Block of STEINER ST,-122.43319376977,37.7770205527872,"(37.7770205527872, -122.43319376977)"
150329247,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,04/15/2015 12:00:00 AM,10:00,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.413385227533,37.7459615836332,"(37.7459615836332, -122.413385227533)"
150331468,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,19:00,RICHMOND,NONE,700 Block of 26TH AV,-122.48553258568,37.775299051901,"(37.775299051901, -122.48553258568)"
150329281,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/15/2015 12:00:00 AM,15:00,TARAVAL,NONE,3100 Block of NORIEGA ST,-122.49738281525,37.7533736423435,"(37.7533736423435, -122.49738281525)"
150330006,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/15/2015 12:00:00 AM,19:30,SOUTHERN,UNFOUNDED,0 Block of 1ST ST,-122.398790820271,37.7908094387334,"(37.7908094387334, -122.398790820271)"
150330006,MISSING PERSON,MISSING JUVENILE,Wednesday,04/15/2015 12:00:00 AM,19:30,SOUTHERN,UNFOUNDED,0 Block of 1ST ST,-122.398790820271,37.7908094387334,"(37.7908094387334, -122.398790820271)"
150330307,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/15/2015 12:00:00 AM,02:45,TARAVAL,NONE,1300 Block of 47TH AV,-122.507132523226,37.7612864224736,"(37.7612864224736, -122.507132523226)"
150330943,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,04/15/2015 12:00:00 AM,23:15,NORTHERN,NONE,3200 Block of OCTAVIA ST,-122.429831277476,37.8021188073432,"(37.8021188073432, -122.429831277476)"
150332450,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/15/2015 12:00:00 AM,16:30,RICHMOND,NONE,100 Block of FUNSTON AV,-122.472048255203,37.7853902153809,"(37.7853902153809, -122.472048255203)"
150332488,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,04/15/2015 12:00:00 AM,23:15,MISSION,NONE,700 Block of HAMPSHIRE ST,-122.408069870553,37.7599365264645,"(37.7599365264645, -122.408069870553)"
150332676,NON-CRIMINAL,TARASOFF REPORT,Wednesday,04/15/2015 12:00:00 AM,20:30,TARAVAL,NONE,1800 Block of VICENTE ST,-122.486693054874,37.7388832371571,"(37.7388832371571, -122.486693054874)"
150332676,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,04/15/2015 12:00:00 AM,20:30,TARAVAL,NONE,1800 Block of VICENTE ST,-122.486693054874,37.7388832371571,"(37.7388832371571, -122.486693054874)"
156091181,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/15/2015 12:00:00 AM,17:45,TARAVAL,NONE,1300 Block of 46TH AV,-122.506061413203,37.7613338022471,"(37.7613338022471, -122.506061413203)"
150327677,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/15/2015 12:00:00 AM,00:30,INGLESIDE,NONE,GENEVA AV / MADRID ST,-122.437804110663,37.7149403430202,"(37.7149403430202, -122.437804110663)"
150327821,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,04/15/2015 12:00:00 AM,07:25,TENDERLOIN,"ARREST, BOOKED",FULTON ST / HYDE ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)"
150328794,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/15/2015 12:00:00 AM,12:59,PARK,NONE,CLAYTON ST / 17TH ST,-122.446783496628,37.7617815973872,"(37.7617815973872, -122.446783496628)"
150328904,BRIBERY,"DISSUADING WITNESS, VICTIM",Wednesday,04/15/2015 12:00:00 AM,11:00,BAYVIEW,NONE,SILVER AV / SAN BRUNO AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)"
150328948,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,04/15/2015 12:00:00 AM,12:16,PARK,"ARREST, BOOKED",KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403456,"(37.7671999403456, -122.458638758608)"
150329554,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,04/15/2015 12:00:00 AM,16:25,MISSION,NONE,MARKET ST / PORTOLA DR,-122.443349499107,37.7500813664643,"(37.7500813664643, -122.443349499107)"
150329667,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,04/15/2015 12:00:00 AM,18:11,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)"
150330034,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,04/15/2015 12:00:00 AM,20:38,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)"
150330517,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Wednesday,04/15/2015 12:00:00 AM,23:28,BAYVIEW,NONE,3RD ST / EVANS AV,-122.387927387609,37.7427030847405,"(37.7427030847405, -122.387927387609)"
150327451,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,04/15/2015 12:00:00 AM,00:15,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415669661443,37.7821198488931,"(37.7821198488931, -122.415669661443)"
150327611,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,04/15/2015 12:00:00 AM,02:00,BAYVIEW,"ARREST, BOOKED",0 Block of HALE ST,-122.406491627754,37.7328438268335,"(37.7328438268335, -122.406491627754)"
150327649,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,04/15/2015 12:00:00 AM,02:06,CENTRAL,"ARREST, BOOKED",900 Block of KEARNY ST,-122.405283980519,37.7965510480789,"(37.7965510480789, -122.405283980519)"
150327649,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,04/15/2015 12:00:00 AM,02:06,CENTRAL,"ARREST, BOOKED",900 Block of KEARNY ST,-122.405283980519,37.7965510480789,"(37.7965510480789, -122.405283980519)"
150327887,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",Wednesday,04/15/2015 12:00:00 AM,07:42,NORTHERN,"ARREST, BOOKED",1800 Block of UNION ST,-122.429741294345,37.7977645712284,"(37.7977645712284, -122.429741294345)"
150328023,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Wednesday,04/15/2015 12:00:00 AM,09:08,TARAVAL,"ARREST, BOOKED",1000 Block of CAPITOL AV,-122.459132231034,37.7209483432743,"(37.7209483432743, -122.459132231034)"
150328562,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Wednesday,04/15/2015 12:00:00 AM,11:00,INGLESIDE,JUVENILE BOOKED,1500 Block of TREAT AV,-122.41250614556,37.7456802881475,"(37.7456802881475, -122.41250614556)"
150328700,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,04/15/2015 12:00:00 AM,12:25,TENDERLOIN,CLEARED-CONTACT JUVENILE FOR MORE INFO,300 Block of TAYLOR ST,-122.411302813025,37.7855355791102,"(37.7855355791102, -122.411302813025)"
150329021,NON-CRIMINAL,SEARCH WARRANT SERVICE,Wednesday,04/15/2015 12:00:00 AM,14:06,BAYVIEW,"ARREST, BOOKED",0 Block of REUEL CT,-122.38286941925,37.7366428633864,"(37.7366428633864, -122.38286941925)"
150329128,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Wednesday,04/15/2015 12:00:00 AM,14:15,INGLESIDE,"ARREST, BOOKED",0 Block of OCEAN AV,-122.435940703509,37.7237904510244,"(37.7237904510244, -122.435940703509)"
150329924,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,04/15/2015 12:00:00 AM,19:27,NORTHERN,"ARREST, BOOKED",3100 Block of OCTAVIA ST,-122.429502384369,37.801184163232,"(37.801184163232, -122.429502384369)"
150329598,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Wednesday,04/15/2015 12:00:00 AM,17:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)"
150329968,VANDALISM,"MALICIOUS MISCHIEF, JUVENILE SUSPECT",Wednesday,04/15/2015 12:00:00 AM,20:09,BAYVIEW,NONE,1500 Block of 20TH ST,-122.396770413598,37.7599412237169,"(37.7599412237169, -122.396770413598)"
150330119,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,04/15/2015 12:00:00 AM,20:29,MISSION,"ARREST, BOOKED",1100 Block of YORK ST,-122.408195421597,37.7536414673004,"(37.7536414673004, -122.408195421597)"
150330244,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/15/2015 12:00:00 AM,22:19,NORTHERN,NONE,900 Block of LARKIN ST,-122.418201870328,37.7863251027379,"(37.7863251027379, -122.418201870328)"
150330313,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Wednesday,04/15/2015 12:00:00 AM,22:01,INGLESIDE,"ARREST, BOOKED",4500 Block of MISSION ST,-122.43455277287,37.7249007364814,"(37.7249007364814, -122.43455277287)"
150330937,NON-CRIMINAL,"LICENSE PLATE, FOUND",Wednesday,04/15/2015 12:00:00 AM,18:10,SOUTHERN,NONE,400 Block of 7TH ST,-122.405187364125,37.7745529324018,"(37.7745529324018, -122.405187364125)"
150327586,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/15/2015 12:00:00 AM,01:30,TARAVAL,NONE,2000 Block of 19TH AV,-122.47596480997,37.7495676252131,"(37.7495676252131, -122.47596480997)"
150336361,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,04/15/2015 12:00:00 AM,12:00,TARAVAL,NONE,0 Block of VERNON ST,-122.467920558288,37.7135950206736,"(37.7135950206736, -122.467920558288)"
150336361,FRAUD,"FALSE CLAIMS, PRESENTING TO GOVERNMENT",Wednesday,04/15/2015 12:00:00 AM,12:00,TARAVAL,NONE,0 Block of VERNON ST,-122.467920558288,37.7135950206736,"(37.7135950206736, -122.467920558288)"
150330551,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015 12:00:00 AM,00:20,MISSION,NONE,17TH ST / HOFF ST,-122.420434724553,37.7633758058059,"(37.7633758058059, -122.420434724553)"
150330567,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,04/16/2015 12:00:00 AM,00:19,PARK,"ARREST, BOOKED",MASONIC AV / FULTON ST,-122.446472679005,37.7758015943912,"(37.7758015943912, -122.446472679005)"
150330567,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,04/16/2015 12:00:00 AM,00:19,PARK,"ARREST, BOOKED",MASONIC AV / FULTON ST,-122.446472679005,37.7758015943912,"(37.7758015943912, -122.446472679005)"
150330567,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,04/16/2015 12:00:00 AM,00:19,PARK,"ARREST, BOOKED",MASONIC AV / FULTON ST,-122.446472679005,37.7758015943912,"(37.7758015943912, -122.446472679005)"
150330620,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,04/16/2015 12:00:00 AM,00:55,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.411518820359,37.7869408998805,"(37.7869408998805, -122.411518820359)"
150330620,NON-CRIMINAL,AIDED CASE,Thursday,04/16/2015 12:00:00 AM,00:55,CENTRAL,NONE,GEARY ST / TAYLOR ST,-122.411518820359,37.7869408998805,"(37.7869408998805, -122.411518820359)"
150330664,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,04/16/2015 12:00:00 AM,02:34,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)"
150330686,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,04/16/2015 12:00:00 AM,02:45,TENDERLOIN,NONE,OFARRELL ST / HYDE ST,-122.416261836834,37.7853750846376,"(37.7853750846376, -122.416261836834)"
150330802,NON-CRIMINAL,AIDED CASE,Thursday,04/16/2015 12:00:00 AM,04:59,NORTHERN,NONE,VANNESS AV / GEARY BL,-122.421395819115,37.7856843389472,"(37.7856843389472, -122.421395819115)"
150330818,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015 12:00:00 AM,05:30,NORTHERN,NONE,OLIVE ST / POLK ST,-122.419458073153,37.7844990197997,"(37.7844990197997, -122.419458073153)"
150330846,SUICIDE,SUICIDE BY JUMPING,Thursday,04/16/2015 12:00:00 AM,04:20,CENTRAL,NONE,SACRAMENTO ST / BROOKLYN PL,-122.407377899859,37.7932241983122,"(37.7932241983122, -122.407377899859)"
150331004,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,04/16/2015 12:00:00 AM,08:27,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)"
150331753,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,04/16/2015 12:00:00 AM,12:45,INGLESIDE,"ARREST, BOOKED",PERSIA AV / VIENNA ST,-122.43041318762,37.7204786858528,"(37.7204786858528, -122.43041318762)"
150331838,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,04/16/2015 12:00:00 AM,10:00,NORTHERN,NONE,FRANKLIN ST / CHESTNUT ST,-122.426379262956,37.8020707509807,"(37.8020707509807, -122.426379262956)"
150331957,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,04/16/2015 12:00:00 AM,12:30,CENTRAL,NONE,LEAVENWORTH ST / GREENWICH ST,-122.417800615246,37.801268383944,"(37.801268383944, -122.417800615246)"
150332563,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,04/16/2015 12:00:00 AM,17:00,TARAVAL,"ARREST, BOOKED",19TH AV / CRESPI DR,-122.475223128467,37.7204418078734,"(37.7204418078734, -122.475223128467)"
